epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,4966.33,1.04173,0.99164,1.46947,0.83103,0.71501,0.77004,0.54184,1.23033,0.9843,1.58334,0.00637,0.00637,0.00637
112,5010.9,1.04759,1.00015,1.46685,0.84886,0.70018,0.76949,0.54164,1.22124,0.97885,1.57061,0.006337,0.006337,0.006337
113,5055.44,1.03892,0.98941,1.45604,0.82893,0.70997,0.7766,0.5428,1.22603,0.9809,1.57823,0.006304,0.006304,0.006304
114,5100.06,1.04381,0.99696,1.44657,0.84938,0.70726,0.77418,0.54026,1.2299,0.97312,1.57298,0.006271,0.006271,0.006271
115,5144.68,1.05478,1.00775,1.47345,0.83005,0.73098,0.77516,0.53864,1.23695,0.97094,1.57988,0.006238,0.006238,0.006238
116,5189.25,1.03532,0.98748,1.45571,0.86668,0.69673,0.77419,0.5391,1.23954,0.97177,1.60003,0.006205,0.006205,0.006205
117,5233.8,1.02974,0.97253,1.45804,0.85943,0.70879,0.78003,0.54648,1.22755,0.97413,1.58116,0.006172,0.006172,0.006172
118,5278.4,1.036,0.98087,1.4563,0.8777,0.69878,0.78205,0.5457,1.22208,0.96751,1.58301,0.006139,0.006139,0.006139
119,5323.03,1.0268,0.97247,1.44822,0.84696,0.71567,0.78189,0.55354,1.20465,0.95571,1.56958,0.006106,0.006106,0.006106
120,5367.68,1.03521,0.98149,1.4503,0.84026,0.72971,0.78856,0.54919,1.21648,0.94886,1.57121,0.006073,0.006073,0.006073
121,5412.3,1.01359,0.96483,1.43909,0.85216,0.7151,0.77735,0.54905,1.21113,0.94052,1.57258,0.00604,0.00604,0.00604
122,5456.86,1.02632,0.95497,1.44744,0.86253,0.71257,0.77951,0.55594,1.20316,0.93876,1.56663,0.006007,0.006007,0.006007
123,5501.4,1.01987,0.95427,1.43318,0.86505,0.73132,0.78561,0.55877,1.20235,0.938,1.55975,0.005974,0.005974,0.005974
124,5546,1.01565,0.94251,1.44158,0.86009,0.73346,0.78594,0.55191,1.20156,0.94994,1.56512,0.005941,0.005941,0.005941
125,5590.58,1.02512,0.95323,1.43941,0.86219,0.71244,0.78621,0.55142,1.20549,0.96625,1.56623,0.005908,0.005908,0.005908
126,5635.08,1.01843,0.94651,1.43821,0.85649,0.73941,0.79205,0.56003,1.19482,0.93881,1.54669,0.005875,0.005875,0.005875
127,5679.64,1.00402,0.95314,1.43161,0.86112,0.72935,0.79072,0.55877,1.20917,0.94019,1.57243,0.005842,0.005842,0.005842
128,5724.21,1.01516,0.95307,1.4302,0.87065,0.72357,0.78972,0.55834,1.20533,0.93379,1.56814,0.005809,0.005809,0.005809
129,5768.76,1.00216,0.94094,1.42609,0.88768,0.70149,0.79041,0.5536,1.20567,0.92758,1.56942,0.005776,0.005776,0.005776
130,5813.37,1.01514,0.93477,1.42834,0.83325,0.74771,0.78987,0.55937,1.19941,0.92076,1.55577,0.005743,0.005743,0.005743
131,5857.92,1.00824,0.92312,1.42195,0.84512,0.73526,0.78633,0.55357,1.2143,0.92953,1.58226,0.00571,0.00571,0.00571
132,5902.44,1.01175,0.93416,1.43437,0.8678,0.72363,0.79213,0.56179,1.18627,0.92264,1.56085,0.005677,0.005677,0.005677
133,5947.01,1.00737,0.92644,1.42702,0.87233,0.71162,0.78584,0.55157,1.21364,0.93658,1.57798,0.005644,0.005644,0.005644
134,5991.63,1.00848,0.93222,1.43092,0.87934,0.726,0.79377,0.55689,1.20795,0.92537,1.56448,0.005611,0.005611,0.005611
135,6036.26,0.99404,0.9207,1.42807,0.85797,0.72867,0.79656,0.56634,1.189,0.91467,1.55584,0.005578,0.005578,0.005578
136,6080.85,1.00168,0.91906,1.41827,0.87301,0.71761,0.79659,0.56407,1.18635,0.91334,1.54959,0.005545,0.005545,0.005545
137,6125.53,1.00871,0.92651,1.42795,0.87116,0.71961,0.79273,0.56403,1.19522,0.91274,1.55397,0.005512,0.005512,0.005512
138,6170.14,0.98096,0.9061,1.41474,0.87286,0.73393,0.79588,0.56665,1.2039,0.90144,1.55343,0.005479,0.005479,0.005479
139,6214.75,0.9922,0.91849,1.42199,0.8587,0.73414,0.8,0.56829,1.20102,0.90022,1.54962,0.005446,0.005446,0.005446
140,6259.44,0.98983,0.91403,1.4176,0.88255,0.72287,0.79992,0.56624,1.20618,0.90408,1.55853,0.005413,0.005413,0.005413
141,6304.08,0.97095,0.88806,1.40146,0.88805,0.72036,0.79779,0.56477,1.19663,0.89981,1.5522,0.00538,0.00538,0.00538
142,6348.71,1.01213,0.91965,1.42176,0.86935,0.72138,0.79837,0.56489,1.20006,0.89695,1.56255,0.005347,0.005347,0.005347
143,6393.33,1.00081,0.91741,1.41881,0.88253,0.7184,0.79711,0.56209,1.21353,0.89795,1.57213,0.005314,0.005314,0.005314
144,6437.96,0.98898,0.90731,1.4109,0.88283,0.71484,0.79577,0.56363,1.19662,0.90152,1.56129,0.005281,0.005281,0.005281
145,6482.6,0.98004,0.89399,1.40466,0.87456,0.72949,0.79742,0.56614,1.19649,0.89964,1.55724,0.005248,0.005248,0.005248
