epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,3057.82,1.01951,0.92284,1.40538,0.8471,0.72543,0.77414,0.54237,1.2158,0.91171,1.53681,0.005314,0.005314,0.005314
144,3080.34,1.00852,0.90811,1.3928,0.86464,0.71185,0.77761,0.54262,1.2212,0.91028,1.53802,0.005281,0.005281,0.005281
145,3101.79,0.99858,0.89773,1.39181,0.87777,0.70452,0.77401,0.54797,1.20503,0.89497,1.53146,0.005248,0.005248,0.005248
146,3123.89,0.99944,0.90936,1.39394,0.85881,0.71119,0.77307,0.54736,1.21097,0.89093,1.53907,0.005215,0.005215,0.005215
147,3149.6,1.00942,0.91692,1.40274,0.86931,0.69887,0.76946,0.54425,1.21758,0.90525,1.54988,0.005182,0.005182,0.005182
148,3174.33,1.01165,0.90689,1.38951,0.87603,0.69542,0.77028,0.54327,1.20801,0.91548,1.54248,0.005149,0.005149,0.005149
149,3199.33,1.00512,0.91284,1.39603,0.85709,0.69869,0.7731,0.54758,1.20819,0.89853,1.5441,0.005116,0.005116,0.005116
150,3220.63,0.99752,0.88958,1.3887,0.86538,0.70545,0.77996,0.54789,1.20712,0.89743,1.5395,0.005083,0.005083,0.005083
151,3243.28,1.00682,0.91506,1.39829,0.8531,0.7005,0.77096,0.54677,1.19388,0.89802,1.53134,0.00505,0.00505,0.00505
152,3268.38,1.00006,0.90104,1.3833,0.85815,0.7111,0.77743,0.54805,1.19437,0.89319,1.52702,0.005017,0.005017,0.005017
153,3290.09,1.02129,0.91122,1.40078,0.83991,0.72765,0.77895,0.54757,1.19892,0.89539,1.52958,0.004984,0.004984,0.004984
154,3312.06,0.98765,0.88745,1.38805,0.85837,0.71103,0.77815,0.54762,1.19488,0.8846,1.53418,0.004951,0.004951,0.004951
155,3337.26,0.9921,0.89691,1.37618,0.85432,0.71676,0.77593,0.55116,1.18866,0.87817,1.52302,0.004918,0.004918,0.004918
156,3360.04,0.98946,0.88162,1.38171,0.86015,0.72,0.77808,0.54993,1.18338,0.86898,1.51765,0.004885,0.004885,0.004885
157,3381.06,0.99208,0.88465,1.38258,0.87527,0.70755,0.7795,0.55341,1.1804,0.87567,1.51395,0.004852,0.004852,0.004852
158,3405.27,0.99134,0.88451,1.38463,0.87523,0.7075,0.78165,0.55506,1.18401,0.87233,1.51378,0.004819,0.004819,0.004819
159,3428.95,0.99592,0.88237,1.3845,0.86635,0.71202,0.78247,0.5541,1.18571,0.86079,1.51672,0.004786,0.004786,0.004786
160,3449.97,0.98017,0.87106,1.37477,0.84325,0.72815,0.77992,0.5527,1.18406,0.86341,1.51676,0.004753,0.004753,0.004753
161,3473.54,0.99329,0.88394,1.38815,0.86523,0.70922,0.78421,0.55291,1.19573,0.87512,1.52704,0.00472,0.00472,0.00472
162,3497.62,0.98321,0.86704,1.37196,0.86714,0.71543,0.78265,0.55498,1.18369,0.86379,1.51961,0.004687,0.004687,0.004687
163,3518.65,0.97595,0.8683,1.37055,0.88556,0.70942,0.78539,0.55553,1.18202,0.86416,1.51784,0.004654,0.004654,0.004654
164,3541.5,0.98512,0.86176,1.37424,0.86932,0.72099,0.78898,0.55449,1.19097,0.86757,1.51938,0.004621,0.004621,0.004621
165,3566.39,0.96829,0.86165,1.37555,0.8672,0.72665,0.78794,0.55501,1.18984,0.86852,1.52402,0.004588,0.004588,0.004588
166,3587.9,0.97683,0.87896,1.38017,0.84598,0.73666,0.78834,0.55591,1.18587,0.86532,1.52402,0.004555,0.004555,0.004555
167,3609.98,0.97904,0.84936,1.36866,0.89464,0.70539,0.78736,0.55681,1.18572,0.87083,1.52368,0.004522,0.004522,0.004522
168,3634.98,0.97804,0.85836,1.36767,0.88287,0.71208,0.78649,0.55409,1.18708,0.87096,1.52627,0.004489,0.004489,0.004489
169,3657.45,0.98286,0.85578,1.37103,0.89306,0.71178,0.79068,0.55663,1.19149,0.86495,1.5288,0.004456,0.004456,0.004456
170,3678.45,0.96989,0.8713,1.37042,0.89306,0.70516,0.79173,0.55737,1.19323,0.85834,1.53275,0.004423,0.004423,0.004423
171,3702.06,0.96496,0.84355,1.36528,0.86857,0.723,0.79348,0.55967,1.19015,0.85931,1.53088,0.00439,0.00439,0.00439
172,3726.28,0.95839,0.8442,1.36155,0.86215,0.72228,0.79417,0.56251,1.18456,0.85014,1.52364,0.004357,0.004357,0.004357
173,3747.28,0.97712,0.85581,1.36962,0.87941,0.7151,0.79133,0.56322,1.18307,0.84945,1.5235,0.004324,0.004324,0.004324
174,3770.19,0.97897,0.85867,1.37733,0.88851,0.71197,0.79245,0.56345,1.17918,0.85308,1.52028,0.004291,0.004291,0.004291
175,3795.47,0.96288,0.84617,1.36102,0.8828,0.71364,0.79451,0.56345,1.1801,0.85326,1.51897,0.004258,0.004258,0.004258
176,3819.97,0.98424,0.86122,1.37104,0.8805,0.72481,0.79514,0.56475,1.18225,0.84078,1.51973,0.004225,0.004225,0.004225
177,3844.5,0.96545,0.8377,1.352,0.85566,0.73254,0.79535,0.56477,1.17728,0.84229,1.51394,0.004192,0.004192,0.004192
178,3865.28,0.97096,0.83058,1.36041,0.85895,0.73275,0.79696,0.5674,1.17194,0.83323,1.50867,0.004159,0.004159,0.004159
179,3888.03,0.96109,0.8552,1.3628,0.87076,0.7334,0.7994,0.56783,1.17077,0.82718,1.50862,0.004126,0.004126,0.004126
180,3913,0.96562,0.84426,1.35893,0.86636,0.74504,0.80047,0.56835,1.1752,0.82462,1.51304,0.004093,0.004093,0.004093
181,3934.88,0.9547,0.82724,1.35137,0.86821,0.73925,0.7986,0.56724,1.18004,0.82896,1.51373,0.00406,0.00406,0.00406
182,3956.71,0.95997,0.83265,1.35754,0.85206,0.7485,0.79702,0.56517,1.18698,0.83172,1.52013,0.004027,0.004027,0.004027
183,3981.54,0.95646,0.84277,1.35686,0.84731,0.74976,0.79683,0.56305,1.18739,0.83383,1.52119,0.003994,0.003994,0.003994
184,4004.45,0.94942,0.82965,1.34901,0.86174,0.74139,0.79563,0.56313,1.18254,0.82867,1.51885,0.003961,0.003961,0.003961
