epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,3604.31,0.96937,0.85904,1.3566,0.86999,0.74293,0.80325,0.56665,1.21201,0.90668,1.55932,0.00439,0.00439,0.00439
172,3625.33,0.97136,0.85252,1.35536,0.8715,0.74636,0.80433,0.56666,1.20722,0.90556,1.55531,0.004357,0.004357,0.004357
173,3646.35,0.98908,0.8655,1.36357,0.8652,0.75411,0.80589,0.56802,1.20607,0.90891,1.55526,0.004324,0.004324,0.004324
174,3667.34,0.99008,0.8684,1.37049,0.86583,0.75196,0.80546,0.56866,1.20719,0.90955,1.55474,0.004291,0.004291,0.004291
175,3688.38,0.97284,0.85135,1.35449,0.87614,0.73912,0.80371,0.57114,1.20116,0.91339,1.54836,0.004258,0.004258,0.004258
176,3709.39,0.99582,0.87057,1.3634,0.87748,0.73736,0.80543,0.57116,1.20144,0.91303,1.54751,0.004225,0.004225,0.004225
177,3730.42,0.96986,0.84071,1.34335,0.86836,0.74537,0.80657,0.56813,1.20777,0.90505,1.55352,0.004192,0.004192,0.004192
178,3751.45,0.97434,0.85357,1.35051,0.87307,0.7489,0.80523,0.57117,1.2051,0.90355,1.54908,0.004159,0.004159,0.004159
179,3772.51,0.972,0.86149,1.35834,0.86902,0.74516,0.80929,0.57037,1.2155,0.91078,1.56095,0.004126,0.004126,0.004126
180,3793.6,0.97455,0.8458,1.34763,0.87083,0.74288,0.80861,0.56972,1.21185,0.90089,1.5573,0.004093,0.004093,0.004093
181,3814.58,0.96581,0.8402,1.34625,0.87526,0.74338,0.80866,0.57043,1.20981,0.89528,1.55537,0.00406,0.00406,0.00406
182,3835.44,0.96786,0.84038,1.35221,0.86043,0.75346,0.8118,0.57274,1.21185,0.89563,1.55617,0.004027,0.004027,0.004027
183,3856.48,0.96399,0.84491,1.34725,0.84579,0.75842,0.80906,0.57158,1.21644,0.89798,1.55969,0.003994,0.003994,0.003994
184,3877.5,0.95856,0.8349,1.34168,0.848,0.76155,0.80881,0.57063,1.21757,0.89957,1.55963,0.003961,0.003961,0.003961
185,3898.58,0.97484,0.85185,1.34697,0.85183,0.75727,0.8051,0.56925,1.21695,0.8997,1.55918,0.003928,0.003928,0.003928
186,3919.4,0.96675,0.83487,1.34406,0.85863,0.75534,0.81034,0.57322,1.21522,0.89214,1.55966,0.003895,0.003895,0.003895
187,3940.41,0.9689,0.83158,1.33938,0.85608,0.75599,0.80988,0.57585,1.21407,0.89136,1.55921,0.003862,0.003862,0.003862
